#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_cebrene;Cebrene;Cebrene;Cebrene;;Cebrene;;;;;;;;;x
d_cebrene_adj;Cebrenean;;cebrener;;;;;;;;;;;x
d_clevsin;Clevsin;Clevsin;Clevsin;;Clevsin;;;;;;;;;x
d_clevsin_adj;Clevsinian;;clevsiner;;;;;;;;;;;x
d_coria;Coria;Coria;Coria;;Coria;;;;;;;;;x
d_coria_adj;Corian;;corer;;;;;;;;;;;x
d_cornwell;Cornwell;Cornwell;Cornwell;;Cornwell;;;;;;;;;x
d_cornwell_adj;Cornwellian;;cornweller;;;;;;;;;;;x
d_dia;Dia;Dia;Dia;;Dia;;;;;;;;;x
d_dia_adj;Dian;;der;;;;;;;;;;;x
d_eburacum;Eburacum;Eburacum;Eburacum;;Eburacum;;;;;;;;;x
d_eburacum_adj;Eburacumian;;eburacumer;;;;;;;;;;;x
d_edessa;Edessa;Edessa;Edessa;;Edessa;;;;;;;;;x
d_edessa_adj;Edessan;;edesser;;;;;;;;;;;x
d_felathri;Felathri;Felathri;Felathri;;Felathri;;;;;;;;;x
d_felathri_adj;Felathrian;;felathrer;;;;;;;;;;;x
d_fribourg;Fribourg;Fribourg;Fribourg;;Fribourg;;;;;;;;;x
d_fribourg_adj;Fribourgian;;fribourger;;;;;;;;;;;x
d_gallen;Gallen;Gallen;Gallen;;Gallen;;;;;;;;;x
d_gallen_adj;Gallenian;;gallener;;;;;;;;;;;x
d_ganelon;Ganelon;Ganelon;Ganelon;;Ganelon;;;;;;;;;x
d_ganelon_adj;Ganelonian;;ganeloner;;;;;;;;;;;x
d_gefyra;Gefyra;Gefyra;Gefyra;;Gefyra;;;;;;;;;x
d_gefyra_adj;Gefyran;;gefyrer;;;;;;;;;;;x
d_gelonus;Gelonus;Gelonus;Gelonus;;Gelonus;;;;;;;;;x
d_gelonus_adj;Gelonusian;;gelonuser;;;;;;;;;;;x
d_glarus;Glarus;Glarus;Glarus;;Glarus;;;;;;;;;x
d_glarus_adj;Glarusian;;glaruser;;;;;;;;;;;x
d_hibernia;Hibernia;Hibernia;Hibernia;;Hibernia;;;;;;;;;x
d_hibernia_adj;Hibernian;;hiberner;;;;;;;;;;;x
d_isaris;Isaris;Isaris;Isaris;;Isaris;;;;;;;;;x
d_isaris_adj;Isarisian;;isariser;;;;;;;;;;;x
d_jura;Jura;Jura;Jura;;Jura;;;;;;;;;x
d_jura_adj;Juran;;jurer;;;;;;;;;;;x
d_jutes;Jutes;Jutes;Jutes;;Jutes;;;;;;;;;x
d_jutes_adj;Jutesian;;juteser;;;;;;;;;;;x
d_kafti;Kafti;Kafti;Kafti;;Kafti;;;;;;;;;x
d_kafti_adj;Kaftian;;kafter;;;;;;;;;;;x
d_khathelet;Khathelet;Khathelet;Khathelet;;Khathelet;;;;;;;;;x
d_khathelet_adj;Khathelet;;khatheleter;;;;;;;;;;;x
d_laus;Laus;Laus;Laus;;Laus;;;;;;;;;x
d_laus_adj;Lausian;;lauser;;;;;;;;;;;x
d_lucerne;Lucerne;Lucerne;Lucerne;;Lucerne;;;;;;;;;x
d_lucerne_adj;Lucernean;;lucerner;;;;;;;;;;;x
d_mallota;Mallota;Mallota;Mallota;;Mallota;;;;;;;;;x
d_mallota_adj;Mallotan;;malloter;;;;;;;;;;;x
d_mantineia;Mantineia;Mantineia;Mantineia;;Mantineia;;;;;;;;;x
d_mantineia_adj;Mantineian;;mantiner;;;;;;;;;;;x
d_media;Media;Media;Media;;Media;;;;;;;;;x
d_media_adj;Median;;meder;;;;;;;;;;;x
d_neandreia;Neandreia;Neandreia;Neandreia;;Neandreia;;;;;;;;;x
d_neandreia_adj;Neandreian;;neandrer;;;;;;;;;;;x
d_nisa;Nisa;Nisa;Nisa;;Nisa;;;;;;;;;x
d_nisa_adj;Nisan;;niser;;;;;;;;;;;x
d_ostia;Ostia;Ostia;Ostia;;Ostia;;;;;;;;;x
d_ostia_adj;Ostian;;oster;;;;;;;;;;;x
d_pamir;Pamir;Pamir;Pamir;;Pamir;;;;;;;;;x
d_pamir_adj;Pamirian;;pamirer;;;;;;;;;;;x
d_pherae;Pherae;Pherae;Pherae;;Pherae;;;;;;;;;x
d_pherae_adj;Pheraean;;pherer;;;;;;;;;;;x
d_reglay;Reglay;Reglay;Reglay;;Reglay;;;;;;;;;x
d_reglay_adj;Reglaian;;reglaer;;;;;;;;;;;x
d_remy;Remy;Remy;Remy;;Remy;;;;;;;;;x
d_remy_adj;Remian;;remer;;;;;;;;;;;x
d_ryerde;Ryerde;Ryerde;Ryerde;;Ryerde;;;;;;;;;x
d_ryerde_adj;Ryerdean;;ryerder;;;;;;;;;;;x
d_santaruz;Santaruz;Santaruz;Santaruz;;Santaruz;;;;;;;;;x
d_santaruz_adj;Santaruzian;;santaruzer;;;;;;;;;;;x
d_sarnen;Sarnen;Sarnen;Sarnen;;Sarnen;;;;;;;;;x
d_sarnen_adj;Sarnenian;;sarnener;;;;;;;;;;;x
d_scotia;Scotia;Scotia;Scotia;;Scotia;;;;;;;;;x
d_scotia_adj;Scotian;;scoter;;;;;;;;;;;x
d_sestos;Sestos;Sestos;Sestos;;Sestos;;;;;;;;;x
d_sestos_adj;Sestosian;;sestoser;;;;;;;;;;;x
d_siene;Siene;Siene;Siene;;Siene;;;;;;;;;x
d_siene_adj;Sienean;;siener;;;;;;;;;;;x
d_sigeion;Sigeion;Sigeion;Sigeion;;Sigeion;;;;;;;;;x
d_sigeion_adj;Sigeionian;;sigeioner;;;;;;;;;;;x
d_sion;Sion;Sion;Sion;;Sion;;;;;;;;;x
d_sion_adj;Sionian;;sioner;;;;;;;;;;;x
d_solothurn;Solothurn;Solothurn;Solothurn;;Solothurn;;;;;;;;;x
d_solothurn_adj;Solothurnian;;solothurner;;;;;;;;;;;x
d_talas;Talas;Talas;Talas;;Talas;;;;;;;;;x
d_talas_adj;Talasian;;talaser;;;;;;;;;;;x
d_taliver;Taliver;Taliver;Taliver;;Taliver;;;;;;;;;x
d_taliver_adj;Taliverian;;taliverer;;;;;;;;;;;x
d_tania;Tania;Tania;Tania;;Tania;;;;;;;;;x
d_tania_adj;Tanian;;taner;;;;;;;;;;;x
d_tarchna;Tarchna;Tarchna;Tarchna;;Tarchna;;;;;;;;;x
d_tarchna_adj;Tarchnan;;tarchner;;;;;;;;;;;x
d_tarim;Tarim;Tarim;Tarim;;Tarim;;;;;;;;;x
d_tarim_adj;Tarimian;;tarimer;;;;;;;;;;;x
d_tegea;Tegea;Tegea;Tegea;;Tegea;;;;;;;;;x
d_tegea_adj;Tegean;;teger;;;;;;;;;;;x
d_thria;Thria;Thria;Thria;;Thria;;;;;;;;;x
d_thria_adj;Thrian;;threr;;;;;;;;;;;x
d_troas;Troas;Troas;Troas;;Troas;;;;;;;;;x
d_troas_adj;Troasian;;troaser;;;;;;;;;;;x
d_tuscana;Tuscana;Tuscana;Tuscana;;Tuscana;;;;;;;;;x
d_tuscana_adj;Tuscanan;;tuscaner;;;;;;;;;;;x
d_tyros;Tyros;Tyros;Tyros;;Tyros;;;;;;;;;x
d_tyros_adj;Tyrosian;;tyroser;;;;;;;;;;;x
d_unterwalden;Unterwalden;Unterwalden;Unterwalden;;Unterwalden;;;;;;;;;x
d_unterwalden_adj;Unterwaldenian;;unterwaldener;;;;;;;;;;;x
d_uri;Uri;Uri;Uri;;Uri;;;;;;;;;x
d_uri_adj;Urian;;urer;;;;;;;;;;;x
d_valor;Valor;Valor;Valor;;Valor;;;;;;;;;x
d_valor_adj;Valorian;;valorer;;;;;;;;;;;x
d_vaud;Vaud;Vaud;Vaud;;Vaud;;;;;;;;;x
d_vaud_adj;Vaudian;;vauder;;;;;;;;;;;x
d_vectis;Vectis;Vectis;Vectis;;Vectis;;;;;;;;;x
d_vectis_adj;Vectisian;;vectiser;;;;;;;;;;;x
d_vytina;Vytina;Vytina;Vytina;;Vytina;;;;;;;;;x
d_vytina_adj;Vytinan;;vytiner;;;;;;;;;;;x
d_worde;Worde;Worde;Worde;;Worde;;;;;;;;;x
d_worde_adj;Wordean;;worder;;;;;;;;;;;x
d_xanthus;Xanthus;Xanthus;Xanthus;;Xanthus;;;;;;;;;x
d_xanthus_adj;Xanthusian;;xanthuser;;;;;;;;;;;x
d_zug;Zug;Zug;Zug;;Zug;;;;;;;;;x
d_zug_adj;Zugian;;zuger;;;;;;;;;;;x
