#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
fe4_last_holy_war.11.A;Order the men to attack!;;;;;;;;;;;;;x
fe4_last_holy_war.13.desc;[From.GetTitledFirstName] has surrendered! The people of [From.PrimaryTitle.GetName] have risen up in your name and seized many of [From.GetHerHis] holdings. They have pledged to turn control of them to you. This is a major step in the liberation of Jugdral!;;;;;;;;;;;;;x
fe4_last_holy_war.13.A;There is yet more work to be done.;;;;;;;;;;;;;x
fe4_last_holy_war.14.desc;It is time to decide how you will proceed with the liberation of Jugdral.;;;;;;;;;;;;;x
fe4_last_holy_war.14.A;We will strike the head from the serpent.;;;;;;;;;;;;;x
fe4_last_holy_war.14.A.tooltip;§Y[Root.GetTitledFirstName]§! will retain this casus belli if [Root.GetSheHe] decides against declaring war immediately.;;;;;;;;;;;;;x
fe4_last_holy_war.14.B;Our comrades need our help.;;;;;;;;;;;;;x
fe4_last_holy_war.14.C;We have enough to deal with at the moment.;;;;;;;;;;;;;x
fe4_last_holy_war.15.desc;The kingdom you recently conquered is one of the countries founded by the twelve crusaders. Some of your advisors have suggested that you place a descendant of the crusaders with a claim to the title on the throne.;;;;;;;;;;;;;x
fe4_last_holy_war.15.A;Yes, that would be the proper thing to do.;;;;;;;;;;;;;x
fe4_last_holy_war.15.B;We will sort this out later.;;;;;;;;;;;;;x
fe4_last_holy_war.16.desc.1;The rebel army is at war. Since I owe my kingdom to the crusaders, perhaps I should assist them.;;;;;;;;;;;;;x
fe4_last_holy_war.16.desc.2;The rebel army is at war. We are kindred spirits - perhaps I should assist them.;;;;;;;;;;;;;x
fe4_last_holy_war.16.A;To arms!;;;;;;;;;;;;;x
fe4_last_holy_war.16.B;I cannot risk it.;;;;;;;;;;;;;x
fe4_last_holy_war.16.C;I am already helping. What more can I do?;;;;;;;;;;;;;x
fe4_last_holy_war.17.desc;You have prevailed over Loptous's army and seized control of all lands and titles held by the fell beast. The common folk are celebrating you as their savior! When the celebrations are over you will have to decide how to manage the lands you took.;;;;;;;;;;;;;x
fe4_last_holy_war.17.A;I will take everything and distribute them myself.;;;;;;;;;;;;;x
fe4_last_holy_war.17.B;Return the rightful heirs to their thrones.;;;;;;;;;;;;;x
fe4_last_holy_war.17.C;My comrades wish to start their own nations...;;;;;;;;;;;;;x
fe4_last_holy_war.18.desc;It seems your family is greatly admired by the people of Verdane. A band of Verdanian commoners arrived at [Root.Location.GetName] today to ask that you accept the title of [Root.GetKingQueen] and take the land under your protection.;;;;;;;;;;;;;x
fe4_last_holy_war.18.A;How can I refuse?;;;;;;;;;;;;;x
fe4_last_holy_war.18.A.tooltip;Independent rulers in de jure §YVerdane§! may swear fealty to §Y[Root.GetTitledFirstName]§! when they hear the news.;;;;;;;;;;;;;x
fe4_last_holy_war.18.B;No, I do not have the right.;;;;;;;;;;;;;x
fe4_last_holy_war.19.desc;[From.GetFullName] has crowned [Root.GetHerselfHimself] [From.GetKingQueen] of Verdane! It seems the local peasants remember one of [From.GetHerHis] ancestors fondly and asked [From.GetHerHim] to become their new protector. They might expect you to acknowledge [From.GetFirstName] as your [From.GetKingQueen] as well.;;;;;;;;;;;;;x
fe4_last_holy_war.19.A;Long live [From.GetKingQueen] [From.GetFirstName]!;;;;;;;;;;;;;x
fe4_last_holy_war.19.B;I'll not bow to a [GetRootFromInsult]!;;;;;;;;;;;;;x
fe4_last_holy_war.20.desc;A group of merchants from Miletos has come seeking an audience. They point out that their nation was not founded by a crusader and should be free to follow its own path. They have asked your permission to establish an independent republic there, modeled after the Grann Republic of old.;;;;;;;;;;;;;x
fe4_last_holy_war.20.A;A fine idea! Good fortune to your republic.;;;;;;;;;;;;;x
fe4_last_holy_war.20.A.tooltip;§YMiletos§! will become an independent merchant republic led by a new character.;;;;;;;;;;;;;x
fe4_last_holy_war.20.B;I will not put Miletos in your hands, but I will release my vassals.;;;;;;;;;;;;;x
fe4_last_holy_war.20.C;Miletos will remain in my realm.;;;;;;;;;;;;;x
fe4_last_holy_war.20.D;You do realize that I no longer hold that title, yes?;;;;;;;;;;;;;x
fe4_last_holy_war.20.D.tooltip;The merchants are very embarrassed.;;;;;;;;;;;;;x
fe4_last_holy_war..title;;;;;;;;;;;;;;x
fe4_last_holy_war..desc;;;;;;;;;;;;;;x
fe4_last_holy_war..A;;;;;;;;;;;;;;x
fe4_last_holy_war..B;;;;;;;;;;;;;;x
fe4_last_holy_war..C;;;;;;;;;;;;;;x
fe4_last_holy_war..D;;;;;;;;;;;;;;x
