#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
fe4_grannvale_agustria.22.desc;My [From.GetLordLady] [From.GetTitledFirstName] flew into a rage when I tried to persaude [From.GetHerHim] to end the war. [From.GetSheHeCap] accused me of trying to make [From.GetHerHim] look like a fool for years. Then [From.GetSheHe] had me thrown in the dungeon.;;;;;;;;;;;;;x
fe4_grannvale_agustria.22.A;Wait, [From.PrimaryTitle.GetFOA]... NO!;;;;;;;;;;;;;x
fe4_grannvale_agustria.23.desc;[FromFromFrom.GetFirstName] was imprisoned when he went to speak with [FromFrom.GetTitledFirstName]! And now the forces of [From.PrimaryTitle.GetName] are trying to take the castle!;;;;;;;;;;;;;x
fe4_grannvale_agustria.23.A;Send word to Lord Sigurd at once.;;;;;;;;;;;;;x
fe4_grannvale_agustria.23.B;We'll have to hold them off ourselves.;;;;;;;;;;;;;x
fe4_grannvale_agustria.24.desc;[Root.GetLordLady] [Root.GetFirstName],\nI need your help. Our castle is under attack and it seems all of [From.TopLiege.PrimaryTitle.GetName] has turned against us. Please help me save my brother!;;;;;;;;;;;;;x
fe4_grannvale_agustria.24.A;I promise.;;;;;;;;;;;;;x
fe4_grannvale_agustria.24.B;I can't help you.;;;;;;;;;;;;;x
fe4_grannvale_agustria.25.desc;I can't stand staying here any longer! It would be so nice to leave. Travel... see the world...;;;;;;;;;;;;;x
fe4_grannvale_agustria.25.A;Time to go!;;;;;;;;;;;;;x
fe4_grannvale_agustria.25.B;I really can't...;;;;;;;;;;;;;x
fe4_grannvale_agustria.27.desc;At times like this I'm disgusted to be a noble[Root.GetManWoman]. My uncles are constantly squabbling over who will inherit what and which lands are rightfully whose, while ignoring the needs of their subjects. I'd love to just leave this life behind and travel the world as a bard.;;;;;;;;;;;;;x
fe4_grannvale_agustria.27.A;What's stopping me?;;;;;;;;;;;;;x
fe4_grannvale_agustria.27.B;My duty is here.;;;;;;;;;;;;;x
fe4_grannvale_agustria.28.desc;Even this land is not immune to the petty squables of the nobility. A war has broken out, and bandits are starting to raid the village where I have been staying.;;;;;;;;;;;;;x
fe4_grannvale_agustria.28.A;Time to go.;;;;;;;;;;;;;x
fe4_grannvale_agustria.28.B;I'll stay and do what I can to help.;;;;;;;;;;;;;x
fe4_grannvale_agustria.29.desc;A traveling bard named [From.GetFirstName] has asked to join my entourage. Apparently he had been staying in Nordion when the fighting broke out.;;;;;;;;;;;;;x
fe4_grannvale_agustria.29.A;You are welcome here.;;;;;;;;;;;;;x
fe4_grannvale_agustria.29.B;Away with you, minstrel.;;;;;;;;;;;;;x
fe4_grannvale_agustria.31.desc;[FromFrom.GetTitledFirstName] still hasn't come back yet. The realm needs [FromFrom.GetHerHim]... perhaps I should take some knights and bring [FromFrom.GetHerHim] back.;;;;;;;;;;;;;x
fe4_grannvale_agustria.31.A;The [Root.TopLiege.GetTitle] would want that.;;;;;;;;;;;;;x
fe4_grannvale_agustria.31.B;That's a bad idea.;;;;;;;;;;;;;x
fe4_grannvale_agustria.32.desc;A [From.GetManWoman] named [From.GetFirstName] has arrived at court. [From.GetSheHeCap] claims to be looking for the missing [FromFromFrom.GetTitledFirstName], and heard I knew [FromFromFrom.GetHerHis] whereabouts.;;;;;;;;;;;;;x
fe4_grannvale_agustria.32.A;It's a shame, but I cannot help you.;;;;;;;;;;;;;x
fe4_grannvale_agustria.32.B;[FromFromFrom.GetFirstName] is in [FromFromFrom.Location.GetName].;;;;;;;;;;;;;x
fe4_grannvale_agustria.32.C;[FromFromFrom.GetSheHeCap]'s been captured by my enemies and could be killed!;;;;;;;;;;;;;x
fe4_grannvale_agustria.34.desc;[From.GetFirstName] from back home managed to track me down. [From.GetSheHeCap]'s been looking for me since shortly after I left. Now [From.GetSheHe] wants me to go back home with [From.GetHerHim].;;;;;;;;;;;;;x
fe4_grannvale_agustria.34.A;Why don't you stay here with me instead?;;;;;;;;;;;;;x
fe4_grannvale_agustria.34.B;Fine, let's go.;;;;;;;;;;;;;x
fe4_grannvale_agustria.34.C;Just go back alone!;;;;;;;;;;;;;x
fe4_grannvale_agustria.35.desc;[FromFrom.GetFirstName] seems to have found [FromFrom.GetHerHis] missing [From.GetTitledFirstName]. [FromFrom.GetSheHeCap] and [FromFrom.GetHerHis] soldiers deserted me without so much as a by-your-leave!;;;;;;;;;;;;;x
fe4_grannvale_agustria.35.A;The gall of the [FromFrom.GetManWoman]!;;;;;;;;;;;;;x
fe4_grannvale_agustria.36.desc;The bard [From.GetFirstName] has taken [From.GetHerHis] leave of our court. [From.GetSheHeCap] left in the company of a [FromFrom.Culture.GetName] pegasus knight.;;;;;;;;;;;;;x
fe4_grannvale_agustria.36.A;Safe journey to you.;;;;;;;;;;;;;x
fe4_grannvale_agustria.37.desc;[From.GetFirstName] from back home managed to track me down. [From.GetSheHeCap]'s been looking for me since shortly after I left Silesse. [From.GetSheHeCap] was trying to bring me back home.;;;;;;;;;;;;;x
fe4_grannvale_agustria.37.A;You might as well stay here.;;;;;;;;;;;;;x
fe4_grannvale_agustria.37.B;You can go home now.;;;;;;;;;;;;;x
fe4_grannvale_agustria.39.desc;That [GetRootFromInsult] [From.GetFirstName] has been dragging [From.GetHerHis] feet! It's all [From.GetHerHis] fault we fared so badly in that last war. Maybe [From.GetSheHe]'s even planning to betray me. I should go make sure [From.GetSheHe] does [From.GetHerHis] part this time.;;;;;;;;;;;;;x
fe4_grannvale_agustria.39.A;I'll give [From.GetFirstName] a good talking to!;;;;;;;;;;;;;x
fe4_grannvale_agustria.39.B;No. A [Root.GetTitle] must be magnanimous.;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.desc;[Root.GetFirstName]! What the hell have you been doing?! Your negligence has cost us most of the realm! If you call yourself a knight, stop stalling and attack! Or have you been plotting to overthrow my family all along? \nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
fe4_grannvale_agustria.40.A;I'll have you know I'm proud to be a knight. Cross Knights, ATTACK!;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.A.tooltip;§Y[Root.GetTitledName]§! gathers more knights for the defense of the realm.;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.B;I understand your eagerness, but let your knights handle this.;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.B.tooltip;§Y[Root.GetTitledName]§! attempts to reason with §Y[From.GetTitledName]§!.;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.C;[From.PrimaryTitle.GetFOA]! You're not even listening to me!;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.C.tooltip;§Y[Root.GetTitledName]§! gets angry with §Y[From.GetTitledName]§!.;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.D;This is the final straw. You are no longer my [From.GetTitle].;;;;;;;;;;;;;x
fe4_grannvale_agustria.40.D.tooltip;§Y[Root.GetTitledName]§! declares independence from §Y[From.GetTitledName]§!.;;;;;;;;;;;;;x
fe4_grannvale_agustria.41.desc;[Root.PrimaryTitle.GetFOA],\nI was proud to serve as one of your knights. However, I have realized that your poor decisions will mark the end of [Root.PrimaryTitle.GetName]. To protect my people I am forced to declare [From.PrimaryTitle.GetName] independent. Please acknowledge this peacefully so we can avoid further pointless bloodshed.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
fe4_grannvale_agustria.41.A;You traitor! I'll have your head for this!;;;;;;;;;;;;;x
fe4_grannvale_agustria.41.B;Fine! Good riddance!;;;;;;;;;;;;;x
fe4_grannvale_agustria.42.desc;My [GetFromRelation] [From.GetFirstName] is fighting for [From.TopLiege.GetTitledFirstName] against the army of [Root.TopLiege.PrimaryTitle.GetName]! Doesn't [From.GetSheHe] realize that's suicide?!;;;;;;;;;;;;;x
fe4_grannvale_agustria.42.A;I have to get him to stop the fighting!;;;;;;;;;;;;;x
fe4_grannvale_agustria.42.B;I trust [From.GetFirstName] to make it through safely.;;;;;;;;;;;;;x
fe4_grannvale_agustria.43.desc;[Root.GetFirstName], please! You can't fight [From.TopLiege.PrimaryTitle.GetName]! Trust your friends and hold off your attack! If [Root.TopLiege.GetFirstName] withdraws [Root.TopLiege.GetHerHis] troops, [From.TopLiege.PrimaryTitle.GetName] will also back down. \nPlease, talk with [Root.TopLiege.GetTitledFirstName]. [Root.TopLiege.GetSheHeCap] can't ignore the commander of the Cross Knights.\n\n[From.GetFirstName];;;;;;;;;;;;;x
fe4_grannvale_agustria.43.A;Okay... I'll give it one more shot.;;;;;;;;;;;;;x
fe4_grannvale_agustria.43.B;I'm sorry. Fighting is my only choice.;;;;;;;;;;;;;x
fe4_grannvale_agustria.44.desc;[Root.GetFirstName],\nI'm sorry. I don't want to see you cry, but I have no other way out of this! If [From.TopLiege.GetFirstName] is defeated, [From.TopLiege.PrimaryTitle.GetName] will fall as well. Please don't come anywhere near the fighting.\n\n[From.GetFirstName];;;;;;;;;;;;;x
fe4_grannvale_agustria.44.A;Wa... wait! [From.GetFirstName]!;;;;;;;;;;;;;x
fe4_grannvale_agustria.45.desc;[Root.PrimaryTitle.GetFOA],\nAny more fighting would be futile. Please withdraw the troops. You will take your land back someday, I'm certain of it.\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
fe4_grannvale_agustria.45.A;Seize this traitor! Off with [From.GetHerHis] head!;;;;;;;;;;;;;x
fe4_grannvale_agustria.45.B;If you don't think you can take them, we will withdraw our soldiers.;;;;;;;;;;;;;x
fe4_grannvale_agustria.45.C;Get back out there and fight, damn you! This is an order from your [Root.GetTitle]!;;;;;;;;;;;;;x
fe4_grannvale_agustria.46.desc;I should've known this wouldn't go down well. When I tried to explain to [From.GetTitledFirstName] why [From.GetSheHe] needed to stand down, [From.GetSheHe] accused me of conspiring with the enemy. [From.GetSheHeCap] called for [From.GetHerHis] guards... and the headsman.;;;;;;;;;;;;;x
fe4_grannvale_agustria.46.A;This will mark the end of [From.PrimaryTitle.GetName], I'm afraid...;;;;;;;;;;;;;x
fe4_grannvale_agustria.47.desc;My [GetFromRelation] [From.GetFirstName] has been executed by [FromFrom.GetTitledName]! He said I should head home to be with my parents if anything ever happened.;;;;;;;;;;;;;x
fe4_grannvale_agustria.47.A;I had better leave.;;;;;;;;;;;;;x
fe4_grannvale_agustria.47.B;This is my home now.;;;;;;;;;;;;;x
fe4_grannvale_agustria..title;;;;;;;;;;;;;;x
fe4_grannvale_agustria..desc;;;;;;;;;;;;;;x
fe4_grannvale_agustria..A;;;;;;;;;;;;;;x
fe4_grannvale_agustria..B;;;;;;;;;;;;;;x
fe4_grannvale_agustria..C;;;;;;;;;;;;;;x
fe4_grannvale_agustria..D;;;;;;;;;;;;;;x
