#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
return_elibe_to_dragons_desc;With control over enough of the continent and the support of a true dragon, I can give this land a ruler who will free us from misery and suffering.;;;;;;;;;;;;;x
return_elibe_to_dragons.tooltip.allow;§Y[Root.GetTitledFirstName]§! completely controls at least §Y5§! regions of old Elibe - §YBern§!, §YLycia§!, §YEtruria§!, §YIlia§!, §YNabata§!, §YSacae§!, and §Ythe Western Isles§!.\n;;;;;;;;;;;;;x
return_elibe_to_dragons_TOOLTIP;Any empire-level titles you hold are forfeit.\nThe Hierophant will become your new liege, and the liege of any king-level vassals you have.;;;;;;;;;;;;;x
hire_black_fang;Hire a Black Fang assassin;;;;;;;;;;;;;x
hire_black_fang_desc;The Black Fang are a notorious guild of assassins. They would be able to dispose of [Root.PlotTarget.GetTitledFirstName] quickly and quietly...;;;;;;;;;;;;;x
hire_black_fang_tooltip;The Black Fang will consider your request.;;;;;;;;;;;;;x
hire_black_fang_SPYMASTER;[Root.GetSpymasterName] [This.GetTitledFirstName] has intrigue at least 18! \n;;;;;;;;;;;;;x
demand_fire_emblem;Demand Fire Emblem;;;;;;;;;;;;;x
demand_fire_emblem_desc;Demand that [Root.GetTitledFirstName] hand over your realm's national treasure.;;;;;;;;;;;;;x
demand_fire_emblem.tooltip;[Root.GetTitledFirstName] is unlikely to agree unless you are on good terms, [Root.GetSheHe] owes you a favor, or you allowed [Root.GetHerHim] to take it.;;;;;;;;;;;;;x
take_fire_emblem_from_prisoner;Take Fire Emblem;;;;;;;;;;;;;x
take_fire_emblem_from_prisoner_desc;Demand that [Root.GetTitledFirstName] surrender the Fire Emblem as a condition of [Root.GetHerHis] release.;;;;;;;;;;;;;x
assassinate_personally;Assassinate Plot Target;;;;;;;;;;;;;x
assassinate_personally_desc;There's someone who needs to die, and I happen to be a trained assassin. I could see to [Root.PlotTarget.GetHerHis] death personally.;;;;;;;;;;;;;x
assassinate_personally.tooltip;You will attempt to sneak into [Root.PlotTarget.Capital.GetName] and assassinate [Root.PlotTarget.GetTitledFirstName]. Failure may result in your plot being exposed, along with your death or imprisonment.;;;;;;;;;;;;;x
convert_to_anima;Embrace Anima Magic;;;;;;;;;;;;;x
convert_to_anima_desc;I could abandon the [Root.Religion.GetName] faith and focus my studies on anima magic.;;;;;;;;;;;;;x
convert_to_dark;Embrace Elder Magic;;;;;;;;;;;;;x
convert_to_dark_desc;I could abandon the [Root.Religion.GetName] faith and focus my studies on elder magic.;;;;;;;;;;;;;x
open_the_dragons_gate;Open the Dragon's Gate;;;;;;;;;;;;;x
open_the_dragons_gate_desc;With enough quintessence and the collaboration - willing or not - of a dragon, I can open the gate to the realm of dragons.;;;;;;;;;;;;;x
quintessence_heal;Quintessence Heal;;;;;;;;;;;;;x
quintessence_heal_desc;Quintessence can be used on one's self to recover quickly from all manner of illnesses and grievous wounds.;;;;;;;;;;;;;x
quintessence_heal_tooltip;You will recover from your ailments after a few days.;;;;;;;;;;;;;x
quintessence_mend;Quintessence Mend;;;;;;;;;;;;;x
quintessence_mend_desc;Quintessence can be used on one's self to recover from even the most serious of injuries.;;;;;;;;;;;;;x
quintessence_mend_tooltip;You will recover from your wounds after several days.;;;;;;;;;;;;;x
quintessence_immortality;Stop Aging;;;;;;;;;;;;;x
quintessence_immortality_desc;A simple ritual using quintessence repeated every few years will halt the aging process entirely.;;;;;;;;;;;;;x
drain_quintessence_from_prisoner;Drain Quintessence;;;;;;;;;;;;;x
drain_quintessence_from_prisoner_desc;Drain [Root.GetTitledFirstName] of quintessence. Unfortunately, the process will be fatal for [Root.GetHerHim].;;;;;;;;;;;;;x
drain_quintessence_from_prisoner_tooltip;[From.GetTitledFirstName] gains [From.Religion.GetPietyName].\n;;;;;;;;;;;;;x
drain_quintessence_from_prisoner.tooltip;The more advanced in a class a character is, the more quintessence can be had by draining them.;;;;;;;;;;;;;x
quintessence_create_tome;Create Regalia Tome;;;;;;;;;;;;;x
quintessence_create_tome_desc;Quintessence can be imbued into a tome to create a personal weapon of great power.;;;;;;;;;;;;;x
visit_weapon_shop_1;Vist Armory;;;;;;;;;;;;;x
visit_weapon_shop_1_desc;A variety of weapons can be purchased at the armory in [Root.Location.GetName].;;;;;;;;;;;;;x
visit_weapon_shop_2;Vist Armory;;;;;;;;;;;;;x
visit_weapon_shop_2_desc;A variety of weapons can be purchased at the armory in [Root.Location.GetName].;;;;;;;;;;;;;x
visit_weapon_shop_3;Vist Armory;;;;;;;;;;;;;x
visit_weapon_shop_3_desc;A variety of weapons can be purchased at the armory in [Root.Location.GetName].;;;;;;;;;;;;;x
visit_item_shop_1;Vist Shop;;;;;;;;;;;;;x
visit_item_shop_1_desc;A variety of items and staves can be purchased at the shop in [Root.Location.GetName].;;;;;;;;;;;;;x
visit_item_shop_2;Vist Shop;;;;;;;;;;;;;x
visit_item_shop_2_desc;A variety of items and staves can be purchased at the shop in [Root.Location.GetName].;;;;;;;;;;;;;x
visit_item_shop_3;Vist Shop;;;;;;;;;;;;;x
visit_item_shop_3_desc;A variety of items and staves can be purchased at the shop in [Root.Location.GetName].;;;;;;;;;;;;;x
declare_dragon_liberation_war;Declare Liberation War;;;;;;;;;;;;;x
declare_dragon_liberation_war_desc;We can resume preparation for the war as soon as we are ready.;;;;;;;;;;;;;x
plot_coup_decision_100;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x
plot_coup_decision_100_desc;Put the plot into motion by launching a coup in the [Root.PlotTargetTitle.GetFullBaseName].;;;;;;;;;;;;;x
plot_coup_decision_75;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x
plot_coup_decision_75_desc;Put the plot into motion by launching a coup in the [Root.PlotTargetTitle.GetFullBaseName].;;;;;;;;;;;;;x
